Date,City,Latitude,Longitude,Solar_Radiation_kWh_m2_day,Temperature_C,Relative_Humidity_pct,Wind_Speed_2m_m_s
2017-05-05,Mukalla,14.5425,49.1242,6.4198,27.93,78.08,3.7
2017-05-06,Mukalla,14.5425,49.1242,5.7055,27.65,80.71,4.09
2017-05-07,Mukalla,14.5425,49.1242,5.652,27.71,81.05,4.65
2017-05-08,Mukalla,14.5425,49.1242,6.8921,27.94,79.54,3.49
2017-05-09,Mukalla,14.5425,49.1242,7.02,27.78,75.37,2.38
2017-05-10,Mukalla,14.5425,49.1242,7.3157,28.11,72.62,2.04
2017-05-11,Mukalla,14.5425,49.1242,7.0042,28.84,77.2,2.91
2017-05-12,Mukalla,14.5425,49.1242,6.8856,28.85,80.01,3.26
2017-05-13,Mukalla,14.5425,49.1242,5.682,28.54,82.94,3.78
2017-05-14,Mukalla,14.5425,49.1242,6.372,28.41,82.37,2.8
2017-05-15,Mukalla,14.5425,49.1242,5.9993,29.04,75.6,2.14
2017-05-16,Mukalla,14.5425,49.1242,6.4687,29.95,73.11,2.7
2017-05-17,Mukalla,14.5425,49.1242,6.5832,30.11,74.71,2.56
2017-05-18,Mukalla,14.5425,49.1242,6.1267,29.76,77.89,2.71
2017-05-19,Mukalla,14.5425,49.1242,6.6638,29.48,78.86,2.38
2017-05-20,Mukalla,14.5425,49.1242,6.8215,30.09,74.52,2.21
2017-05-21,Mukalla,14.5425,49.1242,6.7591,30.13,75.65,1.86
2017-05-22,Mukalla,14.5425,49.1242,6.349,30.34,77.54,1.92
2017-05-23,Mukalla,14.5425,49.1242,6.4754,29.59,80.38,3.08
2017-05-24,Mukalla,14.5425,49.1242,7.1796,29.58,76.51,2.83
2017-05-25,Mukalla,14.5425,49.1242,7.0985,29.99,67.03,1.97
2017-05-26,Mukalla,14.5425,49.1242,6.1788,29.91,71.09,2.12
2017-05-27,Mukalla,14.5425,49.1242,6.6379,29.55,74.82,2.72
2017-05-28,Mukalla,14.5425,49.1242,6.7699,29.3,77.29,2.19
2017-05-29,Mukalla,14.5425,49.1242,6.4555,28.49,76.91,1.86
2017-05-30,Mukalla,14.5425,49.1242,6.8724,30.29,70.11,2.21
2017-05-31,Mukalla,14.5425,49.1242,7.1645,31.63,67.33,4.28
2017-06-01,Mukalla,14.5425,49.1242,5.1334,33.72,46.56,2.26
2017-06-02,Mukalla,14.5425,49.1242,5.6942,33.66,46.49,2.56
2017-06-03,Mukalla,14.5425,49.1242,6.4111,33.01,52.76,3.11
2017-06-04,Mukalla,14.5425,49.1242,6.126,32.53,56.65,2.78
2017-06-05,Mukalla,14.5425,49.1242,5.2354,32.01,67.04,2.68
2017-06-06,Mukalla,14.5425,49.1242,6.9598,32.88,52.55,2.95
2017-06-07,Mukalla,14.5425,49.1242,7.0644,32.81,51.84,3.35
2017-06-08,Mukalla,14.5425,49.1242,6.1258,32.9,58.89,3.35
2017-06-09,Mukalla,14.5425,49.1242,6.6396,32.77,60.82,3.53
2017-06-10,Mukalla,14.5425,49.1242,6.8935,32.11,70.82,3.48
2017-06-11,Mukalla,14.5425,49.1242,6.5602,32.0,70.72,3.43
2017-06-12,Mukalla,14.5425,49.1242,6.8222,32.24,64.82,3.18
2017-06-13,Mukalla,14.5425,49.1242,7.1347,31.94,62.59,2.44
2017-06-14,Mukalla,14.5425,49.1242,7.3219,33.03,56.55,3.72
2017-06-15,Mukalla,14.5425,49.1242,7.302,31.92,66.05,3.35
2017-06-16,Mukalla,14.5425,49.1242,6.8606,31.61,66.99,3.06
2017-06-17,Mukalla,14.5425,49.1242,6.9158,30.73,77.71,2.53
2017-06-18,Mukalla,14.5425,49.1242,6.9362,30.42,77.01,2.45
2017-06-19,Mukalla,14.5425,49.1242,6.9005,31.62,67.25,4.39
2017-06-20,Mukalla,14.5425,49.1242,6.8688,32.22,62.56,4.9
2017-06-21,Mukalla,14.5425,49.1242,6.7078,31.44,70.37,2.73
2017-06-22,Mukalla,14.5425,49.1242,6.4625,31.54,68.8,2.84
2017-06-23,Mukalla,14.5425,49.1242,6.432,31.64,63.46,3.94
2017-06-24,Mukalla,14.5425,49.1242,6.4685,31.76,60.71,4.94
2017-06-25,Mukalla,14.5425,49.1242,6.3598,31.43,61.88,3.35
2017-06-26,Mukalla,14.5425,49.1242,6.4483,30.75,68.42,2.22
2017-06-27,Mukalla,14.5425,49.1242,6.0173,30.2,75.99,3.22
2017-06-28,Mukalla,14.5425,49.1242,6.6154,31.26,66.61,4.97
2017-06-29,Mukalla,14.5425,49.1242,6.5827,31.75,63.34,6.53
2017-06-30,Mukalla,14.5425,49.1242,6.3763,31.65,62.9,6.8
2017-07-01,Mukalla,14.5425,49.1242,5.9431,30.86,69.31,5.94
2017-07-02,Mukalla,14.5425,49.1242,6.1224,31.11,71.16,4.85
2017-07-03,Mukalla,14.5425,49.1242,5.3849,30.87,71.92,3.67
2017-07-04,Mukalla,14.5425,49.1242,6.1738,30.59,73.76,4.38
2017-07-05,Mukalla,14.5425,49.1242,6.5738,31.33,66.43,6.18
2017-07-06,Mukalla,14.5425,49.1242,6.4817,31.35,65.8,6.14
2017-07-07,Mukalla,14.5425,49.1242,6.1778,31.17,66.24,6.46
2017-07-08,Mukalla,14.5425,49.1242,6.5208,31.03,64.57,6.61
2017-07-09,Mukalla,14.5425,49.1242,5.61,30.74,66.44,5.36
2017-07-10,Mukalla,14.5425,49.1242,4.6714,29.84,75.9,2.76
2017-07-11,Mukalla,14.5425,49.1242,5.7866,29.04,83.95,2.6
2017-07-12,Mukalla,14.5425,49.1242,5.3969,29.47,80.77,3.12
2017-07-13,Mukalla,14.5425,49.1242,6.4966,30.06,74.23,4.68
2017-07-14,Mukalla,14.5425,49.1242,6.3293,29.76,77.35,3.93
2017-07-15,Mukalla,14.5425,49.1242,5.7646,29.47,82.57,2.73
2017-07-16,Mukalla,14.5425,49.1242,6.1656,30.69,72.51,4.39
2017-07-17,Mukalla,14.5425,49.1242,6.2825,30.57,70.44,4.54
2017-07-18,Mukalla,14.5425,49.1242,5.3978,30.52,71.93,2.72
2017-07-19,Mukalla,14.5425,49.1242,6.1867,30.94,71.89,5.29
2017-07-20,Mukalla,14.5425,49.1242,5.983,30.62,70.4,5.96
2017-07-21,Mukalla,14.5425,49.1242,6.3038,30.59,70.56,6.32
2017-07-22,Mukalla,14.5425,49.1242,6.3502,30.52,74.26,4.67
2017-07-23,Mukalla,14.5425,49.1242,5.6597,29.87,79.51,4.46
2017-07-24,Mukalla,14.5425,49.1242,6.2287,29.87,75.44,4.42
2017-07-25,Mukalla,14.5425,49.1242,6.5899,30.09,74.32,4.85
2017-07-26,Mukalla,14.5425,49.1242,5.119,30.23,75.46,4.35
2017-07-27,Mukalla,14.5425,49.1242,5.5709,30.41,70.54,5.56
2017-07-28,Mukalla,14.5425,49.1242,6.7322,30.57,69.28,5.3
2017-07-29,Mukalla,14.5425,49.1242,6.3134,30.75,68.76,4.91
2017-07-30,Mukalla,14.5425,49.1242,6.617,30.1,73.82,2.96
2017-07-31,Mukalla,14.5425,49.1242,6.6713,30.83,65.55,4.77
2017-08-01,Mukalla,14.5425,49.1242,5.898,31.44,62.48,5.92
2017-08-02,Mukalla,14.5425,49.1242,6.7356,31.41,66.38,5.77
2017-08-03,Mukalla,14.5425,49.1242,6.8306,30.48,69.59,6.18
2017-08-04,Mukalla,14.5425,49.1242,6.6326,30.2,67.04,5.68
2017-08-05,Mukalla,14.5425,49.1242,5.6352,30.15,67.52,4.77
2017-08-06,Mukalla,14.5425,49.1242,6.125,30.67,64.13,5.34
2017-08-07,Mukalla,14.5425,49.1242,6.5316,30.4,64.99,5.06
2017-08-08,Mukalla,14.5425,49.1242,6.7188,29.8,71.28,4.59
2017-08-09,Mukalla,14.5425,49.1242,6.3751,29.91,69.94,5.25
2017-08-10,Mukalla,14.5425,49.1242,6.7212,29.5,75.06,4.07
2017-08-11,Mukalla,14.5425,49.1242,6.5112,29.35,76.63,4.33
2017-08-12,Mukalla,14.5425,49.1242,6.6461,29.62,72.85,5.22
2017-08-13,Mukalla,14.5425,49.1242,6.7205,30.15,70.56,5.28
2017-08-14,Mukalla,14.5425,49.1242,6.4553,29.2,78.55,3.17
2017-08-15,Mukalla,14.5425,49.1242,6.6377,29.57,75.21,4.04
2017-08-16,Mukalla,14.5425,49.1242,7.0291,29.76,70.65,4.6
2017-08-17,Mukalla,14.5425,49.1242,6.8366,29.64,74.61,2.94
2017-08-18,Mukalla,14.5425,49.1242,6.5323,29.21,81.17,2.11
2017-08-19,Mukalla,14.5425,49.1242,6.4656,28.92,82.51,1.79
2017-08-20,Mukalla,14.5425,49.1242,6.1406,29.86,73.69,2.99
2017-08-21,Mukalla,14.5425,49.1242,6.2482,30.98,67.07,5.9
2017-08-22,Mukalla,14.5425,49.1242,6.6379,30.47,69.7,4.34
2017-08-23,Mukalla,14.5425,49.1242,6.563,28.67,82.36,2.02
2017-08-24,Mukalla,14.5425,49.1242,6.3209,29.44,78.87,2.62
2017-08-25,Mukalla,14.5425,49.1242,6.5419,30.41,73.31,3.77
2017-08-26,Mukalla,14.5425,49.1242,6.6072,29.68,78.41,3.63
2017-08-27,Mukalla,14.5425,49.1242,6.4116,30.03,75.71,4.11
2017-08-28,Mukalla,14.5425,49.1242,6.4128,29.99,75.07,3.54
2017-08-29,Mukalla,14.5425,49.1242,6.7426,30.37,70.13,4.76
2017-08-30,Mukalla,14.5425,49.1242,6.3569,29.88,72.01,3.99
2017-08-31,Mukalla,14.5425,49.1242,5.069,28.7,82.22,2.18
2017-09-01,Mukalla,14.5425,49.1242,5.7278,28.98,79.07,2.54
2017-09-02,Mukalla,14.5425,49.1242,6.4884,29.31,75.4,2.82
2017-09-03,Mukalla,14.5425,49.1242,6.4327,29.37,77.79,2.42
2017-09-04,Mukalla,14.5425,49.1242,6.3314,29.34,82.41,2.13
2017-09-05,Mukalla,14.5425,49.1242,6.2256,29.85,77.48,3.11
2017-09-06,Mukalla,14.5425,49.1242,6.7044,30.11,78.02,2.61
2017-09-07,Mukalla,14.5425,49.1242,6.5986,30.41,75.95,2.39
2017-09-08,Mukalla,14.5425,49.1242,5.6364,29.35,84.27,2.81
2017-09-09,Mukalla,14.5425,49.1242,5.2176,28.32,83.31,3.6
2017-09-10,Mukalla,14.5425,49.1242,6.1553,27.87,78.51,2.38
2017-09-11,Mukalla,14.5425,49.1242,6.6516,27.86,76.84,1.93
2017-09-12,Mukalla,14.5425,49.1242,6.594,27.3,83.37,3.5
2017-09-13,Mukalla,14.5425,49.1242,6.6151,27.27,80.24,4.11
2017-09-14,Mukalla,14.5425,49.1242,6.6343,27.48,78.71,3.58
2017-09-15,Mukalla,14.5425,49.1242,6.6086,27.91,77.99,3.07
2017-09-16,Mukalla,14.5425,49.1242,6.4594,27.74,79.1,3.03
2017-09-17,Mukalla,14.5425,49.1242,6.6048,27.77,79.01,3.73
2017-09-18,Mukalla,14.5425,49.1242,6.6492,27.91,75.14,3.03
2017-09-19,Mukalla,14.5425,49.1242,6.5347,28.49,74.15,1.94
2017-09-20,Mukalla,14.5425,49.1242,6.492,29.96,66.89,2.87
2017-09-21,Mukalla,14.5425,49.1242,6.2011,30.18,72.58,3.07
2017-09-22,Mukalla,14.5425,49.1242,6.3494,30.07,76.2,3.57
2017-09-23,Mukalla,14.5425,49.1242,5.8176,29.88,74.77,1.74
2017-09-24,Mukalla,14.5425,49.1242,5.6782,28.65,80.67,2.73
2017-09-25,Mukalla,14.5425,49.1242,5.6083,28.01,82.45,2.56
2017-09-26,Mukalla,14.5425,49.1242,5.545,27.77,84.19,2.93
2017-09-27,Mukalla,14.5425,49.1242,6.3744,27.79,79.51,3.68
2017-09-28,Mukalla,14.5425,49.1242,6.5134,27.43,77.81,3.92
2017-09-29,Mukalla,14.5425,49.1242,6.4613,27.49,74.55,3.61
2017-09-30,Mukalla,14.5425,49.1242,6.5071,27.59,75.67,3.9
2017-10-01,Mukalla,14.5425,49.1242,6.9751,27.47,72.64,2.9
2017-10-02,Mukalla,14.5425,49.1242,6.5215,28.09,71.44,2.77
2017-10-03,Mukalla,14.5425,49.1242,6.3934,28.44,73.38,3.1
2017-10-04,Mukalla,14.5425,49.1242,6.5839,27.97,74.76,2.96
2017-10-05,Mukalla,14.5425,49.1242,6.3737,28.5,69.46,2.75
2017-10-06,Mukalla,14.5425,49.1242,6.4572,28.59,70.06,2.98
2017-10-07,Mukalla,14.5425,49.1242,6.0365,27.79,78.53,4.78
2017-10-08,Mukalla,14.5425,49.1242,6.4639,27.83,77.35,4.37
2017-10-09,Mukalla,14.5425,49.1242,6.3245,27.69,78.06,3.43
2017-10-10,Mukalla,14.5425,49.1242,6.198,28.07,74.56,2.9
2017-10-11,Mukalla,14.5425,49.1242,6.0593,28.99,66.92,2.38
2017-10-12,Mukalla,14.5425,49.1242,6.2136,28.84,64.97,2.41
2017-10-13,Mukalla,14.5425,49.1242,6.4282,28.09,72.83,2.35
2017-10-14,Mukalla,14.5425,49.1242,6.1368,28.41,69.9,2.81
2017-10-15,Mukalla,14.5425,49.1242,6.1243,28.31,69.26,2.57
2017-10-16,Mukalla,14.5425,49.1242,6.0211,27.94,73.54,2.75
2017-10-17,Mukalla,14.5425,49.1242,5.983,27.88,73.82,2.65
2017-10-18,Mukalla,14.5425,49.1242,6.1241,27.89,75.03,2.95
2017-10-19,Mukalla,14.5425,49.1242,6.0758,28.14,72.17,2.66
2017-10-20,Mukalla,14.5425,49.1242,6.035,28.02,68.73,1.87
2017-10-21,Mukalla,14.5425,49.1242,5.9198,28.21,66.64,2.47
2017-10-22,Mukalla,14.5425,49.1242,6.3434,29.18,51.98,2.37
2017-10-23,Mukalla,14.5425,49.1242,5.831,28.69,55.04,3.47
2017-10-24,Mukalla,14.5425,49.1242,6.2314,27.14,77.56,4.62
2017-10-25,Mukalla,14.5425,49.1242,6.2431,27.25,72.63,4.24
2017-10-26,Mukalla,14.5425,49.1242,6.1147,27.2,77.32,3.9
2017-10-27,Mukalla,14.5425,49.1242,6.0377,27.0,77.53,3.73
2017-10-28,Mukalla,14.5425,49.1242,6.037,26.96,78.18,3.74
2017-10-29,Mukalla,14.5425,49.1242,6.2311,26.67,73.46,4.43
2017-10-30,Mukalla,14.5425,49.1242,5.6849,26.75,77.34,3.55
2017-10-31,Mukalla,14.5425,49.1242,5.8733,26.83,73.92,3.56
2017-11-01,Mukalla,14.5425,49.1242,5.7646,26.4,66.23,2.75
2017-11-02,Mukalla,14.5425,49.1242,5.4341,26.22,66.63,2.65
2017-11-03,Mukalla,14.5425,49.1242,5.8296,26.2,74.05,2.91
2017-11-04,Mukalla,14.5425,49.1242,5.4746,26.31,76.47,4.16
2017-11-05,Mukalla,14.5425,49.1242,5.245,26.9,67.63,4.39
2017-11-06,Mukalla,14.5425,49.1242,5.8704,27.0,67.43,4.5
2017-11-07,Mukalla,14.5425,49.1242,5.5356,26.89,68.57,3.5
2017-11-08,Mukalla,14.5425,49.1242,5.4943,26.9,71.21,2.76
2017-11-09,Mukalla,14.5425,49.1242,5.6882,26.89,73.88,2.76
2017-11-10,Mukalla,14.5425,49.1242,5.2625,26.9,78.69,3.57
2017-11-11,Mukalla,14.5425,49.1242,5.4091,26.47,77.74,3.94
2017-11-12,Mukalla,14.5425,49.1242,5.5435,26.2,71.81,2.9
2017-11-13,Mukalla,14.5425,49.1242,5.8246,26.95,60.15,2.71
2017-11-14,Mukalla,14.5425,49.1242,6.0694,27.59,54.46,3.4
2017-11-15,Mukalla,14.5425,49.1242,5.8486,26.68,43.31,4.18
2017-11-16,Mukalla,14.5425,49.1242,5.9263,25.88,52.59,3.47
2017-11-17,Mukalla,14.5425,49.1242,5.531,25.75,67.13,2.7
2017-11-18,Mukalla,14.5425,49.1242,5.3544,25.79,68.74,3.39
2017-11-19,Mukalla,14.5425,49.1242,5.0722,25.84,69.96,4.39
2017-11-20,Mukalla,14.5425,49.1242,4.7352,25.48,70.14,4.45
2017-11-21,Mukalla,14.5425,49.1242,5.5058,25.29,68.66,3.92
2017-11-22,Mukalla,14.5425,49.1242,5.5786,24.78,68.01,3.2
2017-11-23,Mukalla,14.5425,49.1242,5.9902,24.91,67.07,2.34
2017-11-24,Mukalla,14.5425,49.1242,5.4014,25.01,75.69,2.5
2017-11-25,Mukalla,14.5425,49.1242,5.4204,25.35,80.84,3.48
2017-11-26,Mukalla,14.5425,49.1242,4.9946,26.03,75.8,4.28
2017-11-27,Mukalla,14.5425,49.1242,5.3345,25.57,72.18,2.98
2017-11-28,Mukalla,14.5425,49.1242,5.6446,25.99,62.51,2.98
2017-11-29,Mukalla,14.5425,49.1242,5.0686,26.01,59.67,3.21
2017-11-30,Mukalla,14.5425,49.1242,5.8325,26.25,60.82,2.82
2017-12-01,Mukalla,14.5425,49.1242,5.4072,26.27,54.86,3.44
2017-12-02,Mukalla,14.5425,49.1242,5.5586,25.78,55.35,2.79
2017-12-03,Mukalla,14.5425,49.1242,5.4211,26.15,57.75,3.64
2017-12-04,Mukalla,14.5425,49.1242,5.3856,26.42,47.66,4.32
2017-12-05,Mukalla,14.5425,49.1242,5.5632,24.53,44.05,5.27
2017-12-06,Mukalla,14.5425,49.1242,5.581,24.72,46.04,4.4
2017-12-07,Mukalla,14.5425,49.1242,5.4091,24.35,52.36,3.44
2017-12-08,Mukalla,14.5425,49.1242,5.6602,24.56,57.58,3.42
2017-12-09,Mukalla,14.5425,49.1242,5.585,24.33,41.79,5.09
2017-12-10,Mukalla,14.5425,49.1242,5.3719,23.52,35.33,5.86
2017-12-11,Mukalla,14.5425,49.1242,5.7238,22.38,46.7,5.24
2017-12-12,Mukalla,14.5425,49.1242,5.8198,23.1,41.81,4.04
2017-12-13,Mukalla,14.5425,49.1242,5.8008,23.52,30.7,3.2
2017-12-14,Mukalla,14.5425,49.1242,5.8224,22.85,48.87,2.89
2017-12-15,Mukalla,14.5425,49.1242,5.0998,22.67,73.08,2.95
2017-12-16,Mukalla,14.5425,49.1242,5.0753,23.35,71.36,3.48
2017-12-17,Mukalla,14.5425,49.1242,4.8619,24.05,65.25,3.09
2017-12-18,Mukalla,14.5425,49.1242,5.3724,24.18,46.31,4.39
2017-12-19,Mukalla,14.5425,49.1242,5.5726,23.6,44.96,5.79
2017-12-20,Mukalla,14.5425,49.1242,5.4394,23.65,52.35,5.67
2017-12-21,Mukalla,14.5425,49.1242,5.6318,23.68,51.61,5.16
2017-12-22,Mukalla,14.5425,49.1242,5.6599,23.81,49.8,4.74
2017-12-23,Mukalla,14.5425,49.1242,5.5589,24.36,50.3,3.81
2017-12-24,Mukalla,14.5425,49.1242,5.8632,24.33,46.16,3.57
2017-12-25,Mukalla,14.5425,49.1242,5.9309,24.27,51.58,2.97
2017-12-26,Mukalla,14.5425,49.1242,5.8339,23.4,65.62,2.73
2017-12-27,Mukalla,14.5425,49.1242,5.657,23.84,64.32,3.32
2017-12-28,Mukalla,14.5425,49.1242,5.7024,24.1,53.6,4.71
2017-12-29,Mukalla,14.5425,49.1242,5.4912,23.82,54.85,4.14
2017-12-30,Mukalla,14.5425,49.1242,5.579,23.59,56.02,3.34
2017-12-31,Mukalla,14.5425,49.1242,5.4554,23.39,51.13,3.03
2018-01-01,Mukalla,14.5425,49.1242,5.7038,22.8,61.24,2.1
2018-01-02,Mukalla,14.5425,49.1242,5.3676,22.6,71.45,1.68
2018-01-03,Mukalla,14.5425,49.1242,5.2294,23.08,69.33,2.17
2018-01-04,Mukalla,14.5425,49.1242,5.5231,22.99,48.21,3.64
2018-01-05,Mukalla,14.5425,49.1242,5.3484,22.73,67.11,2.26
2018-01-06,Mukalla,14.5425,49.1242,5.4096,22.67,70.45,1.68
2018-01-07,Mukalla,14.5425,49.1242,5.2085,22.84,70.01,2.23
2018-01-08,Mukalla,14.5425,49.1242,5.2418,23.21,63.01,3.12
2018-01-09,Mukalla,14.5425,49.1242,5.4922,23.2,51.93,4.4
2018-01-10,Mukalla,14.5425,49.1242,5.364,23.0,41.63,4.52
2018-01-11,Mukalla,14.5425,49.1242,5.8363,22.14,42.63,5.66
2018-01-12,Mukalla,14.5425,49.1242,5.7569,21.89,48.86,5.14
2018-01-13,Mukalla,14.5425,49.1242,5.9366,21.79,47.38,4.03
2018-01-14,Mukalla,14.5425,49.1242,5.9246,21.89,50.56,2.76
2018-01-15,Mukalla,14.5425,49.1242,6.0262,22.28,60.54,2.68
2018-01-16,Mukalla,14.5425,49.1242,5.7902,23.1,59.57,2.54
2018-01-17,Mukalla,14.5425,49.1242,6.0857,22.98,40.29,4.2
2018-01-18,Mukalla,14.5425,49.1242,5.7506,22.61,64.7,3.81
2018-01-19,Mukalla,14.5425,49.1242,5.6494,22.67,77.67,3.61
2018-01-20,Mukalla,14.5425,49.1242,4.9877,22.72,76.63,2.81
2018-01-21,Mukalla,14.5425,49.1242,5.2814,23.72,71.52,2.99
2018-01-22,Mukalla,14.5425,49.1242,5.4734,23.37,47.08,4.0
2018-01-23,Mukalla,14.5425,49.1242,5.5603,21.6,50.22,3.82
2018-01-24,Mukalla,14.5425,49.1242,5.4672,21.71,68.31,3.29
2018-01-25,Mukalla,14.5425,49.1242,5.8519,22.33,67.7,2.81
2018-01-26,Mukalla,14.5425,49.1242,5.9935,22.42,71.78,2.57
2018-01-27,Mukalla,14.5425,49.1242,6.1519,21.66,73.67,2.24
2018-01-28,Mukalla,14.5425,49.1242,6.3065,21.3,69.41,1.56
2018-01-29,Mukalla,14.5425,49.1242,6.0859,22.96,59.84,3.36
2018-01-30,Mukalla,14.5425,49.1242,5.6131,23.11,70.35,4.0
2018-01-31,Mukalla,14.5425,49.1242,5.5514,23.13,68.65,4.25
2018-02-01,Mukalla,14.5425,49.1242,5.5327,22.91,58.83,4.41
2018-02-02,Mukalla,14.5425,49.1242,5.5846,23.11,54.56,4.23
2018-02-03,Mukalla,14.5425,49.1242,5.999,23.41,48.87,5.02
2018-02-04,Mukalla,14.5425,49.1242,5.7898,23.31,49.52,4.89
2018-02-05,Mukalla,14.5425,49.1242,6.5477,22.92,38.78,5.07
2018-02-06,Mukalla,14.5425,49.1242,6.5868,22.34,39.69,4.56
2018-02-07,Mukalla,14.5425,49.1242,6.5374,22.35,50.54,3.26
2018-02-08,Mukalla,14.5425,49.1242,6.3235,22.29,63.45,2.44
2018-02-09,Mukalla,14.5425,49.1242,6.3646,22.72,61.78,2.12
2018-02-10,Mukalla,14.5425,49.1242,6.3125,23.22,61.72,2.62
2018-02-11,Mukalla,14.5425,49.1242,6.3595,23.22,63.55,2.62
2018-02-12,Mukalla,14.5425,49.1242,6.509,23.53,55.68,2.28
2018-02-13,Mukalla,14.5425,49.1242,6.6888,23.16,59.65,2.89
2018-02-14,Mukalla,14.5425,49.1242,6.0307,22.67,77.74,4.09
2018-02-15,Mukalla,14.5425,49.1242,5.9671,23.12,74.16,4.16
2018-02-16,Mukalla,14.5425,49.1242,6.2515,23.58,70.52,4.0
2018-02-17,Mukalla,14.5425,49.1242,5.929,23.19,73.67,3.48
2018-02-18,Mukalla,14.5425,49.1242,5.7533,22.9,76.87,2.48
2018-02-19,Mukalla,14.5425,49.1242,6.0242,23.45,76.65,2.24
2018-02-20,Mukalla,14.5425,49.1242,5.9969,23.89,76.77,2.25
2018-02-21,Mukalla,14.5425,49.1242,5.9184,23.27,79.08,2.92
2018-02-22,Mukalla,14.5425,49.1242,6.2729,22.8,75.93,2.72
2018-02-23,Mukalla,14.5425,49.1242,6.3204,23.03,77.22,2.11
2018-02-24,Mukalla,14.5425,49.1242,5.8838,23.4,77.22,2.36
2018-02-25,Mukalla,14.5425,49.1242,6.2779,23.95,75.61,3.61
2018-02-26,Mukalla,14.5425,49.1242,4.8031,24.28,75.53,3.63
2018-02-27,Mukalla,14.5425,49.1242,6.0125,24.2,75.08,3.53
2018-02-28,Mukalla,14.5425,49.1242,5.5438,24.08,74.04,3.09
2018-03-01,Mukalla,14.5425,49.1242,5.5762,24.17,73.2,2.72
2018-03-02,Mukalla,14.5425,49.1242,4.71,24.37,76.95,3.23
2018-03-03,Mukalla,14.5425,49.1242,5.9215,25.12,73.5,3.02
2018-03-04,Mukalla,14.5425,49.1242,6.8306,25.51,58.42,3.96
2018-03-05,Mukalla,14.5425,49.1242,6.4548,24.7,71.79,3.77
2018-03-06,Mukalla,14.5425,49.1242,6.5597,24.8,71.74,3.73
2018-03-07,Mukalla,14.5425,49.1242,7.2036,25.32,53.54,2.85
2018-03-08,Mukalla,14.5425,49.1242,6.7831,25.17,53.17,2.75
2018-03-09,Mukalla,14.5425,49.1242,7.1746,25.38,59.86,2.41
2018-03-10,Mukalla,14.5425,49.1242,6.7997,24.58,66.05,2.34
2018-03-11,Mukalla,14.5425,49.1242,6.8902,23.8,75.89,3.03
2018-03-12,Mukalla,14.5425,49.1242,6.937,23.48,71.98,3.02
2018-03-13,Mukalla,14.5425,49.1242,6.6125,24.23,76.63,2.38
2018-03-14,Mukalla,14.5425,49.1242,6.8218,24.84,76.44,2.55
2018-03-15,Mukalla,14.5425,49.1242,6.9209,25.04,75.07,3.14
2018-03-16,Mukalla,14.5425,49.1242,6.9955,25.15,63.7,2.53
2018-03-17,Mukalla,14.5425,49.1242,6.6809,24.79,70.08,2.7
2018-03-18,Mukalla,14.5425,49.1242,6.9214,24.84,75.34,2.9
2018-03-19,Mukalla,14.5425,49.1242,7.1117,24.94,76.73,3.68
2018-03-20,Mukalla,14.5425,49.1242,7.0205,24.75,74.73,3.34
2018-03-21,Mukalla,14.5425,49.1242,7.3594,25.05,66.83,2.64
2018-03-22,Mukalla,14.5425,49.1242,7.1014,25.85,60.19,2.35
2018-03-23,Mukalla,14.5425,49.1242,6.8208,25.59,68.68,2.59
2018-03-24,Mukalla,14.5425,49.1242,7.0334,25.36,74.81,3.71
2018-03-25,Mukalla,14.5425,49.1242,7.0154,25.26,74.17,4.45
2018-03-26,Mukalla,14.5425,49.1242,7.0145,25.27,75.42,3.33
2018-03-27,Mukalla,14.5425,49.1242,6.7862,26.15,72.46,2.39
2018-03-28,Mukalla,14.5425,49.1242,7.5886,27.0,60.47,2.64
2018-03-29,Mukalla,14.5425,49.1242,7.5065,27.09,51.31,2.73
2018-03-30,Mukalla,14.5425,49.1242,7.0519,26.67,65.14,1.99
2018-03-31,Mukalla,14.5425,49.1242,6.9962,26.97,67.5,1.72
2018-04-01,Mukalla,14.5425,49.1242,6.7207,27.49,68.78,2.28
2018-04-02,Mukalla,14.5425,49.1242,6.3842,26.39,78.34,2.95
2018-04-03,Mukalla,14.5425,49.1242,5.3222,26.33,78.79,3.19
2018-04-04,Mukalla,14.5425,49.1242,6.8126,26.27,79.57,2.61
2018-04-05,Mukalla,14.5425,49.1242,6.3202,26.57,77.44,2.24
2018-04-06,Mukalla,14.5425,49.1242,6.5635,26.46,78.84,2.72
2018-04-07,Mukalla,14.5425,49.1242,6.9077,26.72,78.4,3.17
2018-04-08,Mukalla,14.5425,49.1242,7.0291,26.47,74.97,2.41
2018-04-09,Mukalla,14.5425,49.1242,6.7126,27.02,69.63,2.26
2018-04-10,Mukalla,14.5425,49.1242,7.056,27.05,73.51,2.51
2018-04-11,Mukalla,14.5425,49.1242,6.7584,27.0,76.28,2.63
2018-04-12,Mukalla,14.5425,49.1242,6.7027,27.01,78.67,2.33
2018-04-13,Mukalla,14.5425,49.1242,6.9094,26.89,74.49,1.94
2018-04-14,Mukalla,14.5425,49.1242,6.2196,27.13,75.43,2.07
2018-04-15,Mukalla,14.5425,49.1242,6.443,27.24,77.73,2.33
2018-04-16,Mukalla,14.5425,49.1242,6.0823,27.45,79.53,2.75
2018-04-17,Mukalla,14.5425,49.1242,6.4205,27.45,76.68,2.74
2018-04-18,Mukalla,14.5425,49.1242,6.942,27.5,72.51,2.09
